299.32248	187.000000000
299.32852	220.000000000
299.33453	208.000000000
299.34058	192.333312988
299.34659	212.666656494
299.35263	203.666656494
299.35864	200.666656494
299.36469	219.666656494
299.37070	218.000000000
299.37671	207.666656494
299.38275	200.333312988
299.38876	204.333312988
299.39481	198.333312988
299.40082	206.000000000
299.40686	212.333312988
299.41287	219.333312988
299.41891	207.000000000
299.42493	193.666656494
299.43094	203.666656494
299.43698	195.000000000
299.44299	205.000000000
299.44904	204.333312988
299.45505	221.666656494
299.46106	214.333312988
299.46710	214.000000000
299.47311	215.333312988
299.47916	209.666656494
299.48517	217.000000000
299.49118	198.333312988
299.49722	204.333312988
299.50323	199.000000000
299.50925	229.666656494
299.51529	213.666656494
299.52130	195.333312988
299.52734	216.333312988
299.53336	213.666656494
299.53937	212.666656494
299.54541	206.000000000
299.55142	211.333312988
299.55743	204.000000000
299.56348	204.333312988
299.56949	191.666656494
299.57550	191.666656494
299.58154	204.333312988
299.58755	213.000000000
299.59357	215.000000000
299.59961	210.666656494
299.60562	201.333312988
299.61163	204.000000000
299.61768	208.000000000
299.62369	224.666656494
299.62970	192.000000000
299.63571	224.666656494
299.64175	209.333312988
299.64777	211.000000000
299.65378	211.000000000
299.65982	205.333312988
299.66583	201.000000000
299.67184	212.000000000
299.67786	210.333312988
299.68390	209.000000000
299.68991	201.666656494
299.69592	201.666656494
299.70197	203.333312988
299.70798	211.666656494
299.71399	213.666656494
299.72000	210.000000000
299.72604	212.666656494
299.73206	204.333312988
299.73807	215.333312988
299.74408	198.000000000
299.75009	219.666656494
299.75613	203.666656494
299.76215	222.333312988
299.76816	201.000000000
299.77417	212.000000000
299.78021	210.000000000
299.78622	198.666656494
299.79224	218.666656494
299.79825	211.333312988
299.80426	208.333312988
299.81030	207.666656494
299.81631	208.666656494
299.82233	199.666656494
299.82834	216.333312988
299.83435	218.333312988
299.84036	210.666656494
299.84641	209.000000000
299.85242	208.666656494
299.85843	208.333312988
299.86444	210.666656494
299.87045	203.000000000
299.87646	194.000000000
299.88251	206.000000000
299.88852	222.000000000
299.89453	217.333312988
299.90054	196.333312988
299.90656	200.666656494
299.91257	218.666656494
299.91858	224.000000000
299.92462	229.000000000
299.93063	216.333312988
299.93665	206.333312988
299.94266	204.000000000
299.94867	211.000000000
299.95468	217.333312988
299.96069	212.666656494
299.96671	207.333312988
299.97272	211.000000000
299.97876	209.333312988
299.98477	217.666656494
299.99078	208.000000000
299.99680	209.666656494
300.00281	222.333312988
300.00882	237.666656494
300.01483	231.000000000
300.02084	194.000000000
300.02686	215.333312988
300.03287	202.666656494
300.03888	222.666656494
300.04489	226.000000000
300.05090	215.666656494
300.05692	201.666656494
300.06293	216.000000000
300.06897	214.666656494
300.07498	212.666656494
300.08099	197.000000000
300.08701	191.666656494
300.09302	228.333312988
300.09903	221.000000000
300.10504	212.666656494
300.11105	178.666656494
300.11707	212.333312988
300.12308	192.333312988
300.12909	206.000000000
300.13510	198.000000000
300.14111	207.333312988
300.14713	208.666656494
300.15314	218.666656494
300.15915	236.333312988
300.16516	193.333312988
300.17117	216.333312988
300.17719	201.333312988
300.18320	210.333312988
300.18921	215.000000000
300.19522	215.666656494
300.20120	207.666656494
300.20721	205.666656494
300.21323	200.333312988
300.21924	212.000000000
300.22525	197.666656494
300.23126	199.333312988
300.23727	224.333312988
300.24329	226.666656494
300.24930	217.666656494
300.25531	216.333312988
300.26132	211.000000000
300.26733	236.000000000
300.27335	213.666656494
300.27936	214.666656494
300.28537	204.000000000
300.29135	196.666656494
300.29736	192.333312988
300.30338	201.666656494
300.30939	203.666656494
300.31540	216.333312988
300.32141	201.333312988
300.32742	218.000000000
300.33344	205.000000000
300.33945	208.000000000
300.34543	208.333312988
300.35144	205.000000000
300.35745	201.333312988
300.36346	207.000000000
300.36948	227.000000000
300.37549	185.666656494
300.38150	227.666656494
300.38751	199.333312988
300.39349	221.666656494
300.39951	223.000000000
300.40552	241.666656494
300.41153	253.333312988
300.41754	252.666656494
300.42355	226.000000000
300.42953	207.666656494
300.43555	201.000000000
300.44156	200.666656494
300.44757	192.333312988
300.45358	220.666656494
300.45956	203.666656494
300.46558	197.333312988
300.47159	203.000000000
300.47760	204.666656494
300.48361	211.333312988
300.48959	225.000000000
300.49561	204.000000000
300.50162	203.333312988
300.50763	204.000000000
300.51364	206.333312988
300.51962	204.333312988
300.52563	209.000000000
300.53165	180.000000000
300.53766	213.666656494
300.54364	213.333312988
300.54965	205.666656494
300.55566	198.333312988
300.56168	227.333312988
300.56766	209.666656494
300.57367	221.000000000
300.57968	200.666656494
300.58569	192.666656494
300.59167	198.000000000
300.59769	214.333312988
300.60370	224.666656494
300.60968	219.333312988
300.61569	219.666656494
300.62170	212.000000000
300.62772	206.666656494
300.63370	225.666656494
300.63971	228.000000000
300.64572	202.666656494
300.65170	220.333312988
300.65771	216.333312988
300.66373	211.000000000
300.66971	208.666656494
300.67572	193.333312988
300.68173	202.333312988
300.68771	202.333312988
