f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
919.0 	 0.004194284085463886 	 75.42441073413458 	 0.006777497258319057 	 73.85278848255625
920.0 	 0.004222255447258529 	 75.32503218626047 	 0.006848033279743201 	 73.68006751023113
921.0 	 0.004250553638727985 	 75.22444649914456 	 0.006919901497907957 	 73.50392744761719
922.0 	 0.004279184196081426 	 75.12263199823833 	 0.00699313795604621 	 73.32426886832563
923.0 	 0.004308152773989096 	 75.0195665032399 	 0.007067779912866849 	 73.14098859870931
924.0 	 0.004337465148519426 	 74.91522731377499 	 0.007143865888619555 	 72.95397954750291
925.0 	 0.004367127220153126 	 74.80959119460918 	 0.007221435712850984 	 72.76313052660763
926.0 	 0.0043971450168760785 	 74.70263436037442 	 0.007300530573884655 	 72.56832606251922
927.0 	 0.004427524697352796 	 74.5943324597925 	 0.00738119307005126 	 72.36944619787215
928.0 	 0.004458272554182176 	 74.48466055937675 	 0.007463467262690411 	 72.16636628254106
929.0 	 0.004489395017237403 	 74.37359312659311 	 0.007547398730937132 	 71.9589567537101
930.0 	 0.004520898657091742 	 74.26110401246068 	 0.007633034628297543 	 71.74708290428774
931.0 	 0.004552790188531923 	 74.14716643357137 	 0.007720423741006976 	 71.53060463901177
932.0 	 0.0045850764741608785 	 74.03175295350724 	 0.007809616548151287 	 71.30937621755228
933.0 	 0.0046177645280915626 	 73.91483546363324 	 0.007900665283516689 	 71.08324598388516
934.0 	 0.00465086151973343 	 73.79638516324253 	 0.007993623999115287 	 70.85205608117049
935.0 	 0.00468437477767323 	 73.67637253903062 	 0.008088548630312433 	 70.61564215133214
936.0 	 0.0047183117936516255 	 73.55476734387331 	 0.008185497062457248 	 70.37383301849493
937.0 	 0.004752680226637152 	 73.43153857488277 	 0.008284529198888686 	 70.12645035539599
938.0 	 0.004787487906998857 	 73.30665445071526 	 0.008385707030155624 	 69.87330833184757
939.0 	 0.00482274284077889 	 73.18008238810265 	 0.008489094704250364 	 69.61421324428831
940.0 	 0.004858453214066266 	 73.05178897757914 	 0.008594758597609475 	 69.34896312542054
941.0 	 0.0048946273974727885 	 72.92173995837311 	 0.008702767386583118 	 69.07734733289455
942.0 	 0.004931273950712024 	 72.78990019243368 	 0.008813192119013106 	 68.79914611596439
943.0 	 0.004968401627281965 	 72.6562336375597 	 0.008926106285489496 	 68.5141301590086
944.0 	 0.005006019379252025 	 72.52070331959776 	 0.009041585889774998 	 68.22206010077903
945.0 	 0.005044136362154454 	 72.38327130367539 	 0.0091597095177923 	 67.92268602822166
946.0 	 0.0050827619399803165 	 72.24389866443319 	 0.009280558404462937 	 67.61574694369503
947.0 	 0.005121905690279673 	 72.10254545521977 	 0.009404216497562515 	 67.30097020440851
948.0 	 0.005161577409365458 	 71.95917067621023 	 0.009530770517616307 	 66.97807093290683
949.0 	 0.005201787117619964 	 71.8137322414099 	 0.00966031001269647 	 66.64675139744907
950.0 	 0.005242545064902665 	 71.66618694450149 	 0.009792927406797547 	 66.30670036116769
951.0 	 0.005283861736057478 	 71.51649042349406 	 0.009928718040254214 	 65.95759239895358
952.0 	 0.0053257478565172395 	 71.36459712412956 	 0.01006778020042383 	 65.5990871810994
953.0 	 0.005368214398002337 	 71.2104602620025 	 0.01021021514057923 	 65.23082872285364
954.0 	 0.005411272584310156 	 71.05403178334572 	 0.010356127084643646 	 64.8524445991933
955.0 	 0.005454933897191035 	 70.89526232443451 	 0.01050562321504104 	 64.46354512432788
956.0 	 0.005499210082305802 	 70.73410116955955 	 0.010658813640528732 	 64.06372249570639
957.0 	 0.005544113155259019 	 70.570496207518 	 0.010815811340418108 	 63.652549902623
958.0 	 0.005589655407701273 	 70.40439388656998 	 0.010976732081067265 	 63.2295805999196
959.0 	 0.00563584941349267 	 70.23573916780688 	 0.011141694299939362 	 62.794346947777996
960.0 	 0.005682708034918593 	 70.06447547687635 	 0.011310818951855314 	 62.34635941919747
961.0 	 0.005730244428947613 	 69.89054465400692 	 0.011484229311321799 	 61.88510557748336
962.0 	 0.005778472053519861 	 69.7138869022749 	 0.011662050723975944 	 61.41004902695236
