320.0000000	-0.0404671
322.0000305	-0.0357958
324.0000305	-0.0283715
326.0000305	-0.0296433
328.0000305	-0.0237724
330.0000305	-0.0217733
332.0000305	-0.0142161
334.0000305	-0.0079175
336.0000305	0.0024747
338.0000305	-0.0046638
340.0000305	-0.0066679
342.0000305	-0.0105247
344.0000305	-0.0183660
346.0000305	-0.0117029
348.0000305	-0.0096095
350.0000305	-0.0113810
352.0000305	-0.0130104
354.0000305	-0.0144092
356.0000305	-0.0121130
358.0000305	-0.0115728
360.0000305	-0.0128959
362.0000305	-0.0145361
364.0000305	-0.0167181
366.0000305	-0.0194920
368.0000305	-0.0170878
370.0000305	-0.0029801
372.0000305	-0.0056128
374.0000305	-0.0051892
376.0000305	-0.0048051
378.0000305	-0.0066859
380.0000305	-0.0082837
382.0000305	-0.0058429
384.0000305	-0.0018836
386.0000305	-0.0034679
388.0000305	0.0016777
390.0000305	0.0015561
392.0000305	-0.0029640
394.0000305	-0.0014363
396.0000305	-0.0013692
398.0000305	0.0013626
400.0000305	0.0050702
402.0000305	0.0024635
404.0000305	0.0023870
406.0000305	0.0023135
408.0000305	0.0022440
410.0000305	0.0043965
412.0000305	0.0020934
414.0000305	0.0041324
416.0000305	0.0020099
418.0000305	0.0019563
420.0000305	0.0019081
422.0000305	0.0018659
424.0000305	0.0036806
426.0000305	0.0054117
428.0000305	0.0053146
430.0000305	0.0052336
432.0000305	0.0085592
434.0000305	0.0136917
436.0000305	0.0219658
438.0000305	0.0333764
440.0000305	0.0494717
442.0000305	0.0766191
444.0000305	0.1101999
446.0000305	0.1616527
448.0000305	0.2273321
450.0000305	0.3139420
452.0000305	0.4295542
454.0000305	0.5734500
456.0000305	0.7553973
458.0000305	0.9803506
460.0000305	1.2546450
462.0000305	1.5853823
464.0000305	1.9729446
466.0000305	2.4236484
468.0000305	2.9435229
470.0000305	3.5625920
472.0000305	4.1821928
474.0000305	4.8398547
476.0000305	5.5275140
478.0000305	6.2522931
480.0000305	7.0058169
