Record Length,2.500000e+03,,   0.000000000000,  -5.20000,
Sample Interval,2.000000e-01,,   0.200000000000,  42.40000,
Trigger Point,0.000000000000e+00,,   0.400000000000,  -4.00000,
,,,   0.600000000000,   4.80000,
,,,   0.800000000000,  -3.60000,
,,,   1.000000000000,   5.20000,
Source,CH1,,   1.200000000000,  -4.40000,
Vertical Units,V,,   1.400000000000,   4.40000,
Vertical Scale,1.000000e+01,,   1.600000000000,  -4.00000,
Vertical Offset,-2.120000e+01,,   1.800000000000,   5.20000,
Horizontal Units,s,,   2.000000000000,  -3.60000,
Horizontal Scale,5.000000e+01,,   2.200000000000,   4.80000,
Pt Fmt,ENV,,   2.400000000000,  -4.40000,
Yzero,0.000000e+00,,   2.600000000000,   4.40000,
Probe Atten,1.000000e+01,,   2.800000000000,  -4.40000,
Model Number,TBS1104,,   3.000000000000,   5.20000,
Serial Number,C011444,,   3.200000000000,  -4.00000,
Firmware Version,FV:v26.05,,   3.400000000000,   4.80000,
,,,3.600000000000,  -3.60000,
,,,3.800000000000,   4.40000,
,,,4.000000000000,  -5.20000,
,,,4.200000000000,  52.00000,
,,,4.400000000000,  -3.60000,
,,,4.600000000000,   4.80000,
,,,4.800000000000,  -4.00000,
,,,5.000000000000,   4.40000,
,,,5.200000000000,  -4.00000,
,,,5.400000000000,   4.80000,
,,,5.600000000000,  -5.60000,
,,,5.800000000000,  59.60000,
,,,6.000000000000,  -4.00000,
,,,6.200000000000,   4.80000,
,,,6.400000000000,  -4.80000,
,,,6.600000000000,  47.20000,
,,,6.800000000000,  -4.00000,
,,,7.000000000000,   4.40000,
,,,7.200000000000,  -4.80000,
,,,7.400000000000,  46.40000,
,,,7.600000000000,  -4.00000,
,,,7.800000000000,   4.80000,
,,,8.000000000000,  -3.60000,
,,,8.200000000000,   4.40000,
,,,8.400000000000,  -4.00000,
,,,8.600000000000,   4.80000,
,,,8.800000000000,  -3.60000,
,,,9.000000000000,   4.40000,
,,,9.200000000000,  -4.00000,
,,,9.400000000000,   4.40000,
,,,9.600000000000,  -4.00000,
,,,9.800000000000,   4.40000,
,,,10.000000000000,  -4.00000,
,,,10.200000000000,   4.40000,
,,,10.400000000000,  -4.00000,
,,,10.600000000000,   4.80000,
,,,10.800000000000,  -4.00000,
,,,11.000000000000,   4.40000,
,,,11.200000000000,  -4.00000,
,,,11.400000000000,   4.80000,
