0.0000000E+0	-1.7245301E-2
5.7663250E-1	-1.8325635E-2
1.1505513E+0	-1.8978493E-2
1.7245350E+0	-1.9899571E-2
2.2976112E+0	-2.0711684E-2
2.8732204E+0	-2.1210873E-2
3.4471555E+0	-2.1013433E-2
4.0221233E+0	-2.0886773E-2
4.5966449E+0	-2.0529145E-2
5.1702390E+0	-2.0482579E-2
5.7452016E+0	-2.0651148E-2
6.3197513E+0	-2.0803885E-2
6.8927693E+0	-2.1153131E-2
7.4673538E+0	-2.1719375E-2
8.0429430E+0	-2.2559428E-2
8.6168308E+0	-2.3248607E-2
9.1898260E+0	-2.3686328E-2
9.7651744E+0	-2.3757109E-2
1.0338830E+1	-2.3870730E-2
1.0912057E+1	-2.3906121E-2
1.1486369E+1	-2.3659320E-2
1.2060190E+1	-2.3368747E-2
1.2644583E+1	-2.3376198E-2
1.3218797E+1	-2.3595990E-2
1.3794119E+1	-2.4290757E-2
1.4367644E+1	-2.4840237E-2
1.4939769E+1	-2.4938026E-2
1.5513299E+1	-2.5230461E-2
1.6086347E+1	-2.5673771E-2
1.6660225E+1	-2.6214869E-2
1.7234744E+1	-2.7102420E-2
1.7808744E+1	-2.8291719E-2
1.8382920E+1	-2.9362740E-2
1.8956764E+1	-3.0161815E-2
1.9532072E+1	-3.0581841E-2
2.0105323E+1	-3.0176716E-2
2.0678796E+1	-2.9345976E-2
2.1252509E+1	-2.8947370E-2
2.1826816E+1	-2.9045159E-2
2.2400806E+1	-2.9217454E-2
2.2976815E+1	-2.9757621E-2
2.3551138E+1	-3.0857513E-2
2.4125311E+1	-3.2070095E-2
2.4698834E+1	-3.3226797E-2
2.5274336E+1	-3.4067782E-2
2.5848499E+1	-3.4551138E-2
2.6422675E+1	-3.4687111E-2
2.6996149E+1	-3.4723433E-2
2.7570199E+1	-3.4309926E-2
2.8144476E+1	-3.3638442E-2
2.8718802E+1	-3.2544138E-2
2.9293808E+1	-3.0735509E-2
2.9867824E+1	-2.8930606E-2
3.0442533E+1	-2.8208831E-2
3.1015604E+1	-2.7881937E-2
3.1588852E+1	-2.7275646E-2
3.2165024E+1	-2.6543626E-2
3.2736811E+1	-2.6091003E-2
3.3310436E+1	-2.6626514E-2
3.3885148E+1	-2.7644450E-2
3.4458800E+1	-2.9197896E-2
3.5032025E+1	-3.0865895E-2
3.5604909E+1	-3.2534825E-2
3.6177608E+1	-3.4093859E-2
3.6752138E+1	-3.5849402E-2
3.7327122E+1	-3.7787484E-2
3.7902198E+1	-3.9661306E-2
3.8476512E+1	-4.1442926E-2
3.9051493E+1	-4.3032693E-2
3.9625526E+1	-4.4243413E-2
4.0198804E+1	-4.4839459E-2
4.0773941E+1	-4.4926072E-2
4.1346834E+1	-4.4981952E-2
4.1920868E+1	-4.4940974E-2
4.2495397E+1	-4.4681135E-2
4.3068608E+1	-4.4705349E-2
4.3642767E+1	-4.5197087E-2
4.4217762E+1	-4.6012926E-2
4.4792035E+1	-4.6675096E-2
4.5365098E+1	-4.7110955E-2
4.5938850E+1	-4.7406185E-2
4.6512912E+1	-4.7544020E-2
4.7087079E+1	-4.7789889E-2
4.7662095E+1	-4.7797340E-2
4.8236471E+1	-4.7681856E-2
4.8811215E+1	-4.7518875E-2
4.9385422E+1	-4.7964978E-2
4.9957715E+1	-4.8286284E-2
5.0531367E+1	-4.9105848E-2
5.1104070E+1	-5.0017613E-2
5.1677531E+1	-5.0619248E-2
5.2248764E+1	-5.1029030E-2
5.2823393E+1	-5.0969425E-2
5.3397425E+1	-5.0940554E-2
5.3972067E+1	-5.0952661E-2
5.4547009E+1	-5.1734041E-2
5.5121166E+1	-5.3163621E-2
5.5696815E+1	-5.4478649E-2
5.6269921E+1	-5.5431392E-2
5.6844273E+1	-5.5820684E-2
5.7417260E+1	-5.5676329E-2
5.7990435E+1	-5.5526387E-2
5.8555227E+1	-5.5219981E-2
5.9129064E+1	-5.5223707E-2
5.9705692E+1	-5.4050240E-2
6.0280229E+1	-4.9510974E-2
6.0854805E+1	-4.6622942E-2
6.1429665E+1	-4.5309777E-2
6.2004047E+1	-4.5458789E-2
6.2577414E+1	-4.6120959E-2
6.3151484E+1	-4.5496973E-2
6.3724108E+1	-4.3044801E-2
