4.1427653E+1	9.2650955E-1	1.4892223E+3	1.1075709E+3
4.2002264E+1	9.2925137E-1	1.4892223E+3	1.1076654E+3
4.2576836E+1	9.2384225E-1	1.4892147E+3	1.1075978E+3
4.3153998E+1	9.3078619E-1	1.4892066E+3	1.1075603E+3
4.3727669E+1	9.2475122E-1	1.4891772E+3	1.1075177E+3
4.4304135E+1	9.2870003E-1	1.4891309E+3	1.1075183E+3
4.4878273E+1	9.2703110E-1	1.4890933E+3	1.1074708E+3
4.5451863E+1	9.2493003E-1	1.4890664E+3	1.1073875E+3
4.6026743E+1	9.3008583E-1	1.4890570E+3	1.1074482E+3
4.6601216E+1	9.2317169E-1	1.4890508E+3	1.1074207E+3
4.7176783E+1	9.2975801E-1	1.4890514E+3	1.1074801E+3
4.7750880E+1	9.2396146E-1	1.4890520E+3	1.1073606E+3
4.8326265E+1	9.2685228E-1	1.4890426E+3	1.1073788E+3
4.8898748E+1	9.2676287E-1	1.4890220E+3	1.1073906E+3
4.9475309E+1	9.2329090E-1	1.4889970E+3	1.1074332E+3
5.0047660E+1	9.2853611E-1	1.4889675E+3	1.1073769E+3
5.0621527E+1	9.2165178E-1	1.4889269E+3	1.1073775E+3
5.1196672E+1	9.2807418E-1	1.4888843E+3	1.1073612E+3
5.1770247E+1	9.2320150E-1	1.4888561E+3	1.1073118E+3
5.2345056E+1	9.2507904E-1	1.4888280E+3	1.1072636E+3
5.2918724E+1	9.2601782E-1	1.4888048E+3	1.1072699E+3
5.3494811E+1	9.2178589E-1	1.4887973E+3	1.1072755E+3
5.4070229E+1	9.2801457E-1	1.4887979E+3	1.1072761E+3
5.4646769E+1	9.2144316E-1	1.4888061E+3	1.1073375E+3
5.5220714E+1	9.2720991E-1	1.4888004E+3	1.1072348E+3
5.5796015E+1	9.2338031E-1	1.4887867E+3	1.1072492E+3
5.6371346E+1	9.2419987E-1	1.4887760E+3	1.1072317E+3
5.6946632E+1	9.2709070E-1	1.4887466E+3	1.1071628E+3
5.7521340E+1	9.2138356E-1	1.4887141E+3	1.1071697E+3
5.8096834E+1	9.2761224E-1	1.4886778E+3	1.1071603E+3
5.8670911E+1	9.2060869E-1	1.4886552E+3	1.1071516E+3
5.9246434E+1	9.2546647E-1	1.4886365E+3	1.1071741E+3
5.9820228E+1	9.2269486E-1	1.4886258E+3	1.1070796E+3
6.0394953E+1	9.2144316E-1	1.4886196E+3	1.1070946E+3
6.0970908E+1	9.2582410E-1	1.4886133E+3	1.1071847E+3
6.1544220E+1	9.1984874E-1	1.4885933E+3	1.1071247E+3
6.2118807E+1	9.2661386E-1	1.4885751E+3	1.1070640E+3
6.2694999E+1	9.2144316E-1	1.4885689E+3	1.1071497E+3
6.3268807E+1	9.2597311E-1	1.4885764E+3	1.1070915E+3
6.3843727E+1	9.2487043E-1	1.4885795E+3	1.1070583E+3
6.4417277E+1	9.2248624E-1	1.4885864E+3	1.1070195E+3
6.4991611E+1	9.2771655E-1	1.4885820E+3	1.1071660E+3
6.5566831E+1	9.2117494E-1	1.4885682E+3	1.1070427E+3
6.6141728E+1	9.2941528E-1	1.4885326E+3	1.1068981E+3
6.6716757E+1	9.2396146E-1	1.4884725E+3	1.1070264E+3
6.7292082E+1	9.2700129E-1	1.4884168E+3	1.1069425E+3
6.7866900E+1	9.2762714E-1	1.4883749E+3	1.1070702E+3
6.8441278E+1	9.2366343E-1	1.4883517E+3	1.1069138E+3
6.9016344E+1	9.3072658E-1	1.4883429E+3	1.1068430E+3
6.9589188E+1	9.2357403E-1	1.4883098E+3	1.1070395E+3
7.0165071E+1	9.2968350E-1	1.4882591E+3	1.1069131E+3
7.0738754E+1	9.2552608E-1	1.4882171E+3	1.1069194E+3
7.1314089E+1	9.2710560E-1	1.4881946E+3	1.1069513E+3
7.1888860E+1	9.2962390E-1	1.4881752E+3	1.1069344E+3
7.2464231E+1	9.2454260E-1	1.4881671E+3	1.1069882E+3
7.3038848E+1	9.3127793E-1	1.4881477E+3	1.1069006E+3
7.3616664E+1	9.2406576E-1	1.4881133E+3	1.1069563E+3
7.4192182E+1	9.2886394E-1	1.4880820E+3	1.1069939E+3
7.4765448E+1	9.2659896E-1	1.4880594E+3	1.1069062E+3
7.5338890E+1	9.2527276E-1	1.4880325E+3	1.1069144E+3
7.5915738E+1	9.2956429E-1	1.4880144E+3	1.1069682E+3
7.6489809E+1	9.2296308E-1	1.4879881E+3	1.1068606E+3
7.7065260E+1	9.3005603E-1	1.4879674E+3	1.1069206E+3
7.7637980E+1	9.2342501E-1	1.4879587E+3	1.1067823E+3
7.8212228E+1	9.2804437E-1	1.4879662E+3	1.1068136E+3
7.8787661E+1	9.2425948E-1	1.4879887E+3	1.1068042E+3
7.9363026E+1	9.2396146E-1	1.4880144E+3	1.1069438E+3
7.9937731E+1	9.2796987E-1	1.4880231E+3	1.1067667E+3
8.0511950E+1	9.2001265E-1	1.4880175E+3	1.1068305E+3
8.1087489E+1	9.2867022E-1	1.4880056E+3	1.1068111E+3
8.1662036E+1	9.1937190E-1	1.4879687E+3	1.1067811E+3
8.2234877E+1	9.2592841E-1	1.4879374E+3	1.1068293E+3
8.2808690E+1	9.2291837E-1	1.4879055E+3	1.1068180E+3
8.3383584E+1	9.2081731E-1	1.4878761E+3	1.1068092E+3
8.3958777E+1	9.2671817E-1	1.4878554E+3	1.1068042E+3
8.4535790E+1	9.1789668E-1	1.4878348E+3	1.1068856E+3
8.5110238E+1	9.2633074E-1	1.4877841E+3	1.1067861E+3
8.5685715E+1	9.1904407E-1	1.4877396E+3	1.1067354E+3
8.6259699E+1	9.2269486E-1	1.4877315E+3	1.1067592E+3
8.6834835E+1	9.2217332E-1	1.4877334E+3	1.1068512E+3
8.7408663E+1	9.1786688E-1	1.4877377E+3	1.1067523E+3
8.7983092E+1	9.2588371E-1	1.4877259E+3	1.1066033E+3
8.8557853E+1	9.1566151E-1	1.4876783E+3	1.1068249E+3
8.9133537E+1	9.2530256E-1	1.4876057E+3	1.1067523E+3
8.9707489E+1	9.1914838E-1	1.4875656E+3	1.1067955E+3
9.0281178E+1	9.2180079E-1	1.4875356E+3	1.1067898E+3
9.0858805E+1	9.2419987E-1	1.4875262E+3	1.1067210E+3
9.1432976E+1	9.1776257E-1	1.4875156E+3	1.1067066E+3
9.2008756E+1	9.2738872E-1	1.4874955E+3	1.1067848E+3
9.2584868E+1	9.1762846E-1	1.4874811E+3	1.1066434E+3
9.3158429E+1	9.2509394E-1	1.4874630E+3	1.1066734E+3
9.3731975E+1	9.2059379E-1	1.4874436E+3	1.1068906E+3
9.4306796E+1	9.2139846E-1	1.4874104E+3	1.1068699E+3
9.4883195E+1	9.2574960E-1	1.4873622E+3	1.1066565E+3
9.5457787E+1	9.1855233E-1	1.4873191E+3	1.1065689E+3
9.6033119E+1	9.2853611E-1	1.4872884E+3	1.1065758E+3
9.6607587E+1	9.1959542E-1	1.4872746E+3	1.1066684E+3
9.7179358E+1	9.2583900E-1	1.4872439E+3	1.1066853E+3
9.7754250E+1	9.2235213E-1	1.4872083E+3	1.1066240E+3
9.8326447E+1	9.2221802E-1	1.4871651E+3	1.1065326E+3
9.8899648E+1	9.2735892E-1	1.4871369E+3	1.1065908E+3
9.9474331E+1	9.2029577E-1	1.4871138E+3	1.1066509E+3
1.0004765E+2	9.2986232E-1	1.4871006E+3	1.1067892E+3
1.0062471E+2	9.2035537E-1	1.4870693E+3	1.1066209E+3
1.0119886E+2	9.2688208E-1	1.4870274E+3	1.1065520E+3
1.0177255E+2	9.2363363E-1	1.4869761E+3	1.1065964E+3
1.0234682E+2	9.2247134E-1	1.4869160E+3	1.1066284E+3
1.0291992E+2	9.2709070E-1	1.4868609E+3	1.1065983E+3
1.0349499E+2	9.1858214E-1	1.4868021E+3	1.1065501E+3
1.0406877E+2	9.2756754E-1	1.4867464E+3	1.1066872E+3
1.0464535E+2	9.1889506E-1	1.4867007E+3	1.1064638E+3
1.0521876E+2	9.2504924E-1	1.4866557E+3	1.1065720E+3
1.0579358E+2	9.2288857E-1	1.4866043E+3	1.1065257E+3
1.0636880E+2	9.1975933E-1	1.4865624E+3	1.1066065E+3
1.0694434E+2	9.2667347E-1	1.4865061E+3	1.1065458E+3
1.0751882E+2	9.1795629E-1	1.4864541E+3	1.1064882E+3
1.0809404E+2	9.2694169E-1	1.4864153E+3	1.1064613E+3
1.0866776E+2	9.1966992E-1	1.4864028E+3	1.1065051E+3
1.0924133E+2	9.2433399E-1	1.4863840E+3	1.1067053E+3
1.0982059E+2	9.2427438E-1	1.4863584E+3	1.1064850E+3
1.1039419E+2	9.1959542E-1	1.4863321E+3	1.1065213E+3
1.1096861E+2	9.2807418E-1	1.4863014E+3	1.1064850E+3
1.1154417E+2	9.1861194E-1	1.4862814E+3	1.1063974E+3
1.1212019E+2	9.2677778E-1	1.4862620E+3	1.1065245E+3
1.1269569E+2	9.2159217E-1	1.4862470E+3	1.1065345E+3
1.1327023E+2	9.2293328E-1	1.4862345E+3	1.1066672E+3
1.1384632E+2	9.2637544E-1	1.4862169E+3	1.1065839E+3
1.1442020E+2	9.1958051E-1	1.4861957E+3	1.1064337E+3
1.1499481E+2	9.2896825E-1	1.4861637E+3	1.1063655E+3
1.1556874E+2	9.1968482E-1	1.4861518E+3	1.1064663E+3
1.1614336E+2	9.2767185E-1	1.4861412E+3	1.1080459E+3
1.1671682E+2	9.2296308E-1	1.4861306E+3	1.1078519E+3
1.1729014E+2	9.2300778E-1	1.4861105E+3	1.1073619E+3
1.1786545E+2	9.2747813E-1	1.4860811E+3	1.1072298E+3
1.1844107E+2	9.1974443E-1	1.4860304E+3	1.1086611E+3
1.1901521E+2	9.2910236E-1	1.4859791E+3	1.1076329E+3
1.1959079E+2	9.1998285E-1	1.4859391E+3	1.1070708E+3
1.2016697E+2	9.2658406E-1	1.4858927E+3	1.1070471E+3
1.2074324E+2	9.2440849E-1	1.4858640E+3	1.1068699E+3
1.2131681E+2	9.2256075E-1	1.4858427E+3	1.1066722E+3
1.2189029E+2	9.2796987E-1	1.4858158E+3	1.1065226E+3
1.2246606E+2	9.1980403E-1	1.4857838E+3	1.1068831E+3
1.2303885E+2	9.2905765E-1	1.4857500E+3	1.1065264E+3
1.2361419E+2	9.2139846E-1	1.4856981E+3	1.1064650E+3
1.2418881E+2	9.2686718E-1	1.4856574E+3	1.1062835E+3
1.2476383E+2	9.2607742E-1	1.4856199E+3	1.1065464E+3
1.2533677E+2	9.2299288E-1	1.4855955E+3	1.1062992E+3
1.2591171E+2	9.2960900E-1	1.4855391E+3	1.1062241E+3
1.2648544E+2	9.2083221E-1	1.4854841E+3	1.1065307E+3
1.2705881E+2	9.3008583E-1	1.4854046E+3	1.1065745E+3
1.2763518E+2	9.2287367E-1	1.4853345E+3	1.1062579E+3
1.2820742E+2	9.2752283E-1	1.4852969E+3	1.1064293E+3
1.2878302E+2	9.2780596E-1	1.4852663E+3	1.1062341E+3
1.2935884E+2	9.2358893E-1	1.4852350E+3	1.1061458E+3
1.2993306E+2	9.3148654E-1	1.4852218E+3	1.1060676E+3
1.3050683E+2	9.2192000E-1	1.4852087E+3	1.1060394E+3
1.3108027E+2	9.3148654E-1	1.4851968E+3	1.1061402E+3
1.3165601E+2	9.2364853E-1	1.4851868E+3	1.1061083E+3
1.3223025E+2	9.2707580E-1	1.4851517E+3	1.1060839E+3
1.3280665E+2	9.2795497E-1	1.4851067E+3	1.1059831E+3
1.3338010E+2	9.2242664E-1	1.4850554E+3	1.1059374E+3
1.3395382E+2	9.3038386E-1	1.4849978E+3	1.1060451E+3
1.3452774E+2	9.2135375E-1	1.4849396E+3	1.1059362E+3
1.3510272E+2	9.2951959E-1	1.4848814E+3	1.1059706E+3
1.3567546E+2	9.5179683E-1	1.4848382E+3	1.1059618E+3
1.3625091E+2	1.2548418E+0	1.4847844E+3	1.1059418E+3
1.3682627E+2	1.8692465E+0	1.4847368E+3	1.1062491E+3
1.3740216E+2	2.6293548E+0	1.4847086E+3	1.1069375E+3
1.3797593E+2	3.1473639E+0	1.4846655E+3	1.1076954E+3
1.3855130E+2	3.4340622E+0	1.4846104E+3	1.1088457E+3
1.3912560E+2	3.5770091E+0	1.4845622E+3	1.1101700E+3
1.3969885E+2	3.6040845E+0	1.4845328E+3	1.1117491E+3
1.4027304E+2	3.5647603E+0	1.4845284E+3	1.1136911E+3
1.4084877E+2	3.4802707E+0	1.4845084E+3	1.1154797E+3
1.4142293E+2	3.3629688E+0	1.4844840E+3	1.1173078E+3
1.4199570E+2	3.2515528E+0	1.4844627E+3	1.1193381E+3
1.4257020E+2	3.1158628E+0	1.4844358E+3	1.1207995E+3
1.4314603E+2	3.0026289E+0	1.4843851E+3	1.1227290E+3
1.4371886E+2	2.8853120E+0	1.4843093E+3	1.1243756E+3
1.4429596E+2	2.7782770E+0	1.4842424E+3	1.1259971E+3
1.4486984E+2	2.6827009E+0	1.4842173E+3	1.1276519E+3
1.4544459E+2	2.5887938E+0	1.4842017E+3	1.1292040E+3
1.4601778E+2	2.5207849E+0	1.4841735E+3	1.1306491E+3
1.4659364E+2	2.4828018E+0	1.4841454E+3	1.1321336E+3
1.4716682E+2	2.6220085E+0	1.4841216E+3	1.1332945E+3
1.4774250E+2	2.8082730E+0	1.4841147E+3	1.1344874E+3
1.4831662E+2	2.9181691E+0	1.4841084E+3	1.1357178E+3
1.4889291E+2	2.9727669E+0	1.4840872E+3	1.1369426E+3
1.4946782E+2	2.9553773E+0	1.4840584E+3	1.1384334E+3
1.5004110E+2	2.9183181E+0	1.4840202E+3	1.1391005E+3
1.5061454E+2	2.8443189E+0	1.4839839E+3	1.1403222E+3
1.5119018E+2	2.7784707E+0	1.4839495E+3	1.1415113E+3
1.5176400E+2	2.8154405E+0	1.4839226E+3	1.1424469E+3
1.5233885E+2	2.9761942E+0	1.4838944E+3	1.1435860E+3
1.5291497E+2	3.0946137E+0	1.4838725E+3	1.1445385E+3
1.5348888E+2	3.1240137E+0	1.4838431E+3	1.1456782E+3
1.5406417E+2	3.1201394E+0	1.4838037E+3	1.1466633E+3
1.5464011E+2	3.0611308E+0	1.4837611E+3	1.1477041E+3
1.5521390E+2	2.9884579E+0	1.4837148E+3	1.1486641E+3
1.5578888E+2	2.9089602E+0	1.4836697E+3	1.1497293E+3
1.5636528E+2	2.9418917E+0	1.4836165E+3	1.1507000E+3
1.5694053E+2	3.1011255E+0	1.4835702E+3	1.1518028E+3
1.5751684E+2	3.1844230E+0	1.4835320E+3	1.1526527E+3
1.5809056E+2	3.2127800E+0	1.4834957E+3	1.1537930E+3
1.5866285E+2	3.1732472E+0	1.4834425E+3	1.1544294E+3
1.5923783E+2	3.1094702E+0	1.4833781E+3	1.1555165E+3
1.5981329E+2	3.0255469E+0	1.4833105E+3	1.1564021E+3
1.6038694E+2	2.9791595E+0	1.4832554E+3	1.1571988E+3
1.6096281E+2	3.0705186E+0	1.4832085E+3	1.1581401E+3
1.6153839E+2	3.1242521E+0	1.4831784E+3	1.1590232E+3
1.6211271E+2	3.1346383E+0	1.4831428E+3	1.1598280E+3
1.6268674E+2	3.0916484E+0	1.4831159E+3	1.1608688E+3
1.6326075E+2	3.0265750E+0	1.4830821E+3	1.1616136E+3
1.6383643E+2	2.9725434E+0	1.4830445E+3	1.1623070E+3
1.6441091E+2	3.0391069E+0	1.4830019E+3	1.1632132E+3
1.6498544E+2	3.1889828E+0	1.4829419E+3	1.1637915E+3
1.6556008E+2	3.2474848E+0	1.4828736E+3	1.1646270E+3
1.6613428E+2	3.2624902E+0	1.4828117E+3	1.1653662E+3
1.6670877E+2	3.2174440E+0	1.4827597E+3	1.1661672E+3
1.6728390E+2	3.1383337E+0	1.4827191E+3	1.1669984E+3
1.6785677E+2	3.0540230E+0	1.4826646E+3	1.1676386E+3
1.6843184E+2	3.0246081E+0	1.4826008E+3	1.1682738E+3
1.6900562E+2	3.1539204E+0	1.4825463E+3	1.1690086E+3
1.6957849E+2	3.2508524E+0	1.4824938E+3	1.1696764E+3
1.7015389E+2	3.2869877E+0	1.4824481E+3	1.1704881E+3
1.7072878E+2	3.2621028E+0	1.4824111E+3	1.1711684E+3
1.7130631E+2	3.2018127E+0	1.4823630E+3	1.1719520E+3
1.7187886E+2	3.1214805E+0	1.4823116E+3	1.1723938E+3
1.7245515E+2	3.0169042E+0	1.4822509E+3	1.1731286E+3
1.7303025E+2	3.0117782E+0	1.4821833E+3	1.1737250E+3
1.7360611E+2	3.1259360E+0	1.4821057E+3	1.1743089E+3
1.7417871E+2	3.2359960E+0	1.4820262E+3	1.1752189E+3
1.7475592E+2	3.2648744E+0	1.4819480E+3	1.1754886E+3
1.7533019E+2	3.2394232E+0	1.4818817E+3	1.1761276E+3
1.7590612E+2	3.1870456E+0	1.4818247E+3	1.1768380E+3
1.7648120E+2	3.0846449E+0	1.4817784E+3	1.1775082E+3
1.7705566E+2	2.9961916E+0	1.4817315E+3	1.1778831E+3
1.7763210E+2	2.9945524E+0	1.4816777E+3	1.1783957E+3
1.7820674E+2	3.1335505E+0	1.4816370E+3	1.1790616E+3
1.7878403E+2	3.2315554E+0	1.4815957E+3	1.1795516E+3
1.7935842E+2	3.2489451E+0	1.4815443E+3	1.1800855E+3
1.7993418E+2	3.2279493E+0	1.4814955E+3	1.1806062E+3
1.8050786E+2	3.1585248E+0	1.4814442E+3	1.1810956E+3
1.8108092E+2	3.0852558E+0	1.4814060E+3	1.1815519E+3
1.8165630E+2	2.9889198E+0	1.4813729E+3	1.1819061E+3
1.8222914E+2	3.0054601E+0	1.4813353E+3	1.1824769E+3
1.8280213E+2	3.1456055E+0	1.4813084E+3	1.1828455E+3
1.8337583E+2	3.2314064E+0	1.4812771E+3	1.1834450E+3
1.8395031E+2	3.2682272E+0	1.4812358E+3	1.1838700E+3
1.8452564E+2	3.2338055E+0	1.4811788E+3	1.1842737E+3
1.8510088E+2	3.1841846E+0	1.4811181E+3	1.1846886E+3
1.8567522E+2	3.0934365E+0	1.4810637E+3	1.1849803E+3
1.8625025E+2	3.0916335E+0	1.4810193E+3	1.1855416E+3
1.8682519E+2	3.1853171E+0	1.4809805E+3	1.1859422E+3
1.8739782E+2	3.2196196E+0	1.4809598E+3	1.1863121E+3
1.8797236E+2	3.2144787E+0	1.4809423E+3	1.1867051E+3
1.8854603E+2	3.1517150E+0	1.4809141E+3	1.1870762E+3
1.8912081E+2	3.0848386E+0	1.4808816E+3	1.1875450E+3
1.8969562E+2	3.1018855E+0	1.4808390E+3	1.1880907E+3
1.9026887E+2	3.1940194E+0	1.4807977E+3	1.1881746E+3
1.9084622E+2	3.2327177E+0	1.4807577E+3	1.1885977E+3
1.9142141E+2	3.2061638E+0	1.4807057E+3	1.1890752E+3
1.9199691E+2	3.1588675E+0	1.4806525E+3	1.1893074E+3
1.9257393E+2	3.0721726E+0	1.4806175E+3	1.1897874E+3
1.9314781E+2	3.0642601E+0	1.4805768E+3	1.1901441E+3
1.9372194E+2	3.1496884E+0	1.4805261E+3	1.1903313E+3
1.9429675E+2	3.1979533E+0	1.4804723E+3	1.1908526E+3
1.9487127E+2	3.2044502E+0	1.4803934E+3	1.1911355E+3
1.9544611E+2	3.1525942E+0	1.4803083E+3	1.1912926E+3
1.9602019E+2	3.0889215E+0	1.4802032E+3	1.1915999E+3
1.9659683E+2	3.0916037E+0	1.4801043E+3	1.1919159E+3
1.9717093E+2	3.1864943E+0	1.4800285E+3	1.1923283E+3
1.9774560E+2	3.2317044E+0	1.4799697E+3	1.1926062E+3
1.9832118E+2	3.2127651E+0	1.4799178E+3	1.1927295E+3
1.9889501E+2	3.1669142E+0	1.4798715E+3	1.1934436E+3
1.9947009E+2	3.0800553E+0	1.4798420E+3	1.1934805E+3
2.0004525E+2	3.0585380E+0	1.4798057E+3	1.1938404E+3
2.0061883E+2	3.1629952E+0	1.4797744E+3	1.1942653E+3
2.0119320E+2	3.2862576E+0	1.4797400E+3	1.1942754E+3
2.0176768E+2	3.3302607E+0	1.4797043E+3	1.1943605E+3
2.0234120E+2	3.3093991E+0	1.4796706E+3	1.1948224E+3
2.0291682E+2	3.2602402E+0	1.4796330E+3	1.1949707E+3
2.0349090E+2	3.1708034E+0	1.4795804E+3	1.1952711E+3
2.0406703E+2	3.0822309E+0	1.4795385E+3	1.1955640E+3
2.0464093E+2	3.0443968E+0	1.4794978E+3	1.1958318E+3
2.0521668E+2	3.1581523E+0	1.4794628E+3	1.1960985E+3
2.0579131E+2	3.2814594E+0	1.4794302E+3	1.1967112E+3
2.0636654E+2	3.3155235E+0	1.4793820E+3	1.1967331E+3
2.0694016E+2	3.3069106E+0	1.4793407E+3	1.1968388E+3
2.0751548E+2	3.2408984E+0	1.4792975E+3	1.1973564E+3
2.0808992E+2	3.1635763E+0	1.4792487E+3	1.1973996E+3
2.0866437E+2	3.0621143E+0	1.4792049E+3	1.1976368E+3
2.0923868E+2	3.0409398E+0	1.4791711E+3	1.1979253E+3
2.0981343E+2	3.1650515E+0	1.4791392E+3	1.1981800E+3
2.1038676E+2	3.2719525E+0	1.4790916E+3	1.1984354E+3
2.1096306E+2	3.3249410E+0	1.4790140E+3	1.1987596E+3
2.1153682E+2	3.2963159E+0	1.4789433E+3	1.1989673E+3
2.1211218E+2	3.2399746E+0	1.4788757E+3	1.1994493E+3
2.1268671E+2	3.1548293E+0	1.4788181E+3	1.1996940E+3
2.1326206E+2	3.0594768E+0	1.4787543E+3	1.1998442E+3
2.1383603E+2	3.0572863E+0	1.4786917E+3	1.2001164E+3
2.1441082E+2	3.1331630E+0	1.4786260E+3	1.2005376E+3
2.1498665E+2	3.1862261E+0	1.4785797E+3	1.2006909E+3
2.1556081E+2	3.1710865E+0	1.4785434E+3	1.2008950E+3
2.1613783E+2	3.1314941E+0	1.4785084E+3	1.2012423E+3
2.1671100E+2	3.0927362E+0	1.4784677E+3	1.2015352E+3
2.1728629E+2	3.1724574E+0	1.4784095E+3	1.2016397E+3
2.1786089E+2	3.2587053E+0	1.4783481E+3	1.2018375E+3
2.1843493E+2	3.2663794E+0	1.4782787E+3	1.2021348E+3
2.1900967E+2	3.2417478E+0	1.4782142E+3	1.2023169E+3
2.1958682E+2	3.1704010E+0	1.4781504E+3	1.2025716E+3
2.2016156E+2	3.0909928E+0	1.4780746E+3	1.2028783E+3
2.2073451E+2	3.0703993E+0	1.4780108E+3	1.2031418E+3
2.2130681E+2	3.1853618E+0	1.4779513E+3	1.2033445E+3
2.2188177E+2	3.3068212E+0	1.4778963E+3	1.2036725E+3
2.2245677E+2	3.3402594E+0	1.4778518E+3	1.2039065E+3
2.2303410E+2	3.3337625E+0	1.4777974E+3	1.2042376E+3
