Record Length,2.500000e+03,,   0.000000000000,  -0.80000,
Sample Interval,4.000000e-02,,   0.040000000000,   0.80000,
Trigger Point,0.000000000000e+00,,   0.080000000000,  -4.80000,
,,,   0.120000000000,  35.60000,
,,,   0.160000000000,  -0.80000,
,,,   0.200000000000,   1.20000,
Source,CH1,,   0.240000000000,  -0.80000,
Vertical Units,V,,   0.280000000000,   1.20000,
Vertical Scale,1.000000e+01,,   0.320000000000,  -0.80000,
Vertical Offset,-2.120000e+01,,   0.360000000000,   1.20000,
Horizontal Units,s,,   0.400000000000,  -0.80000,
Horizontal Scale,1.000000e+01,,   0.440000000000,   1.20000,
Pt Fmt,ENV,,   0.480000000000,  -0.80000,
Yzero,0.000000e+00,,   0.520000000000,   0.80000,
Probe Atten,1.000000e+01,,   0.560000000000,  -0.80000,
Model Number,TBS1104,,   0.600000000000,   1.20000,
Serial Number,C011444,,   0.640000000000,  -0.80000,
Firmware Version,FV:v26.05,,   0.680000000000,   1.20000,
,,,0.720000000000,  -0.80000,
,,,0.760000000000,   1.20000,
,,,0.800000000000,  -0.80000,
,,,0.840000000000,   1.20000,
,,,0.880000000000,  -0.80000,
,,,0.920000000000,   1.20000,
,,,0.960000000000,  -0.80000,
,,,1.000000000000,   1.20000,
,,,1.040000000000,  -0.80000,
,,,1.080000000000,   1.20000,
,,,1.120000000000,  -0.80000,
,,,1.160000000000,   1.20000,
,,,1.200000000000,  -0.80000,
,,,1.240000000000,   1.20000,
,,,1.280000000000,  -0.80000,
,,,1.320000000000,   0.80000,
,,,1.360000000000,  -0.80000,
,,,1.400000000000,   1.20000,
,,,1.440000000000,  -0.80000,
,,,1.480000000000,   1.20000,
,,,1.520000000000,  -0.80000,
,,,1.560000000000,   1.20000,
,,,1.600000000000,  -0.80000,
,,,1.640000000000,   1.20000,
,,,1.680000000000,  -0.80000,
,,,1.720000000000,   1.20000,
,,,1.760000000000,  -0.80000,
,,,1.800000000000,   1.20000,
,,,1.840000000000,  -0.80000,
,,,1.880000000000,   0.80000,
,,,1.920000000000,  -0.80000,
,,,1.960000000000,   1.20000,
,,,2.000000000000,  -0.80000,
,,,2.040000000000,   0.80000,
,,,2.080000000000,  -0.80000,
,,,2.120000000000,   1.20000,
,,,2.160000000000,  -0.80000,
,,,2.200000000000,   1.20000,
,,,2.240000000000,  -0.80000,
,,,2.280000000000,   1.20000,
,,,2.320000000000,  -0.80000,
,,,2.360000000000,   1.20000,
,,,2.400000000000,  -0.80000,
,,,2.440000000000,   1.20000,
,,,2.480000000000,  -0.80000,
,,,2.520000000000,   0.80000,
,,,2.560000000000,  -0.80000,
,,,2.600000000000,   0.80000,
,,,2.640000000000,  -0.80000,
,,,2.680000000000,   1.20000,
,,,2.720000000000,  -0.80000,
,,,2.760000000000,   0.80000,
,,,2.800000000000,  -0.80000,
,,,2.840000000000,   1.20000,
,,,2.880000000000,  -0.80000,
,,,2.920000000000,   0.80000,
,,,2.960000000000,  -0.80000,
,,,3.000000000000,   0.80000,
,,,3.040000000000,  -0.80000,
,,,3.080000000000,   1.20000,
,,,3.120000000000,  -0.80000,
,,,3.160000000000,   0.80000,
,,,3.200000000000,  -0.80000,
,,,3.240000000000,   1.20000,
,,,3.280000000000,  -0.80000,
,,,3.320000000000,   1.20000,
,,,3.360000000000,  -0.80000,
,,,3.400000000000,   1.20000,
,,,3.440000000000,  -0.80000,
,,,3.480000000000,   0.80000,
,,,3.520000000000,  -0.80000,
,,,3.560000000000,   1.20000,
,,,3.600000000000,  -0.80000,
