y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
454.1372681281619,567.537436762226,2874.5614461704104,2.4653757465484807,0.06633178441562827,123.61098967511883,4005.0,0.0,0,0
386.1292307692308,278.8707692307692,157.54341821338676,1.6191165682366608,0.11893793930638691,15.51196733177962,176.0,0.0,0,1
389.2271468144044,203.01108033240996,174.99438146163882,2.736842105263158,0.43800806325261427,13.572971415307165,198.0,0.0,0,2
390.73939393939395,447.0,79.98358155448865,1.42488702369803,0.21249999852430557,10.179728561480374,94.0,0.0,0,3
375.45335820895525,158.58582089552237,259.82545280730864,2.386607534218406,0.10696115754792616,20.359457122960748,288.0,0.0,0,4
398.63950892857144,358.31026785714283,434.3350852898293,2.8088269666484313,0.317592703741314,20.359457122960748,558.0,0.0,0,5
401.76653811925246,539.2165529516463,1634.088808607159,3.475088272964399,0.2264102304733665,33.447679559149805,2627.0,0.0,0,6
414.2588652482269,314.91843971631204,820.1952726678473,3.8526341116317737,0.17404754967335045,25.691695893259993,1225.0,0.0,0,7
420.64769015398974,381.5895940270649,2077.6341245002327,4.983149393854711,0.1486977372942437,21.328955081196977,6283.0,0.0,0,8
431.553415061296,272.41506129597195,276.7916670764426,2.0599593623250976,0.22091120768856706,18.90521018560641,314.0,0.0,0,9
432.43906810035844,505.910394265233,1081.9597213916284,3.7871221140610234,0.48027041118093133,25.691695893259993,1563.0,0.0,0,10
436.18367346938777,162.62755102040816,95.01079990715016,1.5,0.11612600167647569,11.149226519716601,110.0,0.0,0,11
397.2842809364548,166.0133779264214,144.9399447563158,1.5699945678707976,0.11691393786704296,15.51196733177962,163.0,0.0,0,12
452.7485265225933,529.3074656188605,493.4744607422391,2.4488881242691836,0.2486331839769313,21.81370406031509,592.0,0.0,0,13
455.38209331651956,271.99495586380834,384.4059404406637,3.8814396517905316,0.45112725706909634,19.874708143842636,498.0,0.0,0,14
454.12179487179486,418.6474358974359,151.24168148485128,1.7974340685458343,0.11629998297468286,15.51196733177962,166.0,0.0,0,15
528.1008130081301,282.11219512195123,298.12062215763956,1.879716290649558,0.2307821866926572,22.298453039433202,337.0,0.0,0,16
463.16470588235296,401.1764705882353,123.61098967511883,1.5146344928922038,0.15518046640590705,14.05772039442528,141.0,0.0,0,17
479.75970619097586,198.4669464847849,461.96577709956176,3.1379610546137795,0.5027491698905538,18.420461206488298,561.0,0.0,0,18
481.7635933806147,288.8014184397163,205.04881816696184,3.142028075229742,0.5973068062618969,13.572971415307165,232.0,0.0,0,19
499.93660130718956,290.73202614379085,741.665938050713,2.3566066220822326,0.01338044908773818,30.539185684441122,980.0,0.0,0,20
507.86821705426354,339.99741602067184,187.59785491870977,2.302677915253314,0.2125808213156093,15.996716310897732,198.0,0.0,0,21
512.8493723849373,431.1506276150628,115.85500600922903,1.5142281959099504,0.14094541620835505,13.088222436189053,132.0,0.0,0,22
517.021711366539,170.15453384418902,379.55845064948255,1.899788251963584,0.12977388277296764,27.14594283061433,448.0,0.0,0,23
436.0304680851064,439.9113191489362,2847.900252318914,2.529283810833549,0.15577901997131147,109.55326928069356,3958.0,0.0,0,24
73.98342125094197,367.91258477769406,643.261895289736,1.9947179685173915,0.08493705082099672,39.26466730856716,778.0,0.0,0,25
66.42402826855124,343.70671378091873,137.183961090426,1.7553552588594863,0.21805324328185277,12.60347345707094,154.0,0.0,0,26
30.640900195694716,311.3180039138943,495.41345665871154,2.022863444880561,0.19021066716494814,31.50868364267735,570.0,0.0,0,27
170.96715741789353,467.722536806342,428.03334856129385,2.2635023323617367,0.15520086740842154,20.359457122960748,512.0,0.0,0,28
