x-axis,1,2
second,Volt,Volt
+73.438E-06,-7.515221025E+00,-100.708620E-03
+75.000E-06,-7.515221025E+00,-100.708620E-03
+76.563E-06,-7.515221025E+00,-100.708620E-03
+78.125E-06,-7.515221025E+00,-100.708620E-03
+79.688E-06,-7.515221025E+00,-100.708620E-03
+81.250E-06,-7.515221025E+00,-100.708620E-03
+82.813E-06,-7.515221025E+00,-100.708620E-03
+84.375E-06,-7.515221025E+00,-100.708620E-03
+85.938E-06,-7.515221025E+00,-100.708620E-03
+87.500E-06,-7.515221025E+00,-100.708620E-03
+89.063E-06,-7.515221025E+00,-100.708620E-03
+90.625E-06,-7.515221025E+00,-100.708620E-03
+92.188E-06,-7.515221025E+00,-100.708620E-03
+93.750E-06,-7.515221025E+00,-100.708620E-03
+95.313E-06,-7.515221025E+00,-100.708620E-03
+96.875E-06,-7.515221025E+00,-100.708620E-03
+98.438E-06,-7.515221025E+00,-100.708620E-03
+100.000E-06,-7.515221025E+00,-100.708620E-03
+101.563E-06,-7.515221025E+00,-100.708620E-03
+103.125E-06,-7.515221025E+00,-100.708620E-03
+104.688E-06,-7.515221025E+00,-100.708620E-03
+106.250E-06,-7.515221025E+00,-100.708620E-03
+107.813E-06,-7.515221025E+00,-100.708620E-03
+109.375E-06,-7.515221025E+00,-100.708620E-03
+110.938E-06,-7.515221025E+00,-100.700831E-03
+112.500E-06,-7.515221025E+00,-100.693042E-03
+114.063E-06,-7.515221025E+00,-100.685253E-03
+115.625E-06,-7.515221025E+00,-100.677464E-03
+117.188E-06,-7.515221025E+00,-100.669675E-03
+118.750E-06,-7.515221025E+00,-100.661886E-03
+120.313E-06,-7.515221025E+00,-100.654098E-03
+121.875E-06,-7.515221025E+00,-100.646309E-03
+123.438E-06,-7.515221025E+00,-100.638520E-03
+125.000E-06,-7.515221025E+00,-100.630731E-03
+126.563E-06,-7.515221025E+00,-100.630731E-03
+128.125E-06,-7.515221025E+00,-100.630731E-03
+129.688E-06,-7.515221025E+00,-100.630731E-03
+131.250E-06,-7.515221025E+00,-100.630731E-03
+132.813E-06,-7.515221025E+00,-100.630731E-03
+134.375E-06,-7.515221025E+00,-100.630731E-03
+135.938E-06,-7.515221025E+00,-100.630731E-03
+137.500E-06,-7.515221025E+00,-100.630731E-03
+139.063E-06,-7.515221025E+00,-100.630731E-03
+140.625E-06,-7.515221025E+00,-100.630731E-03
+142.188E-06,-7.515221025E+00,-100.630731E-03
+143.750E-06,-7.515221025E+00,-100.630731E-03
+145.313E-06,-7.515221025E+00,-100.630731E-03
+146.875E-06,-7.515221025E+00,-100.630731E-03
+148.438E-06,-7.515221025E+00,-100.630731E-03
+150.000E-06,-7.515221025E+00,-100.630731E-03
+151.563E-06,-7.515221025E+00,-100.630731E-03
+153.125E-06,-7.515221025E+00,-100.630731E-03
+154.688E-06,-7.515221025E+00,-100.630731E-03
+156.250E-06,-7.515221025E+00,-100.630731E-03
+157.813E-06,-7.515221025E+00,-100.622942E-03
+159.375E-06,-7.515221025E+00,-100.615153E-03
+160.938E-06,-7.515221025E+00,-100.607364E-03
+162.500E-06,-7.515221025E+00,-100.599575E-03
+164.063E-06,-7.515221025E+00,-100.591786E-03
+165.625E-06,-7.515221025E+00,-100.583997E-03
+167.188E-06,-7.515221025E+00,-100.576208E-03
+168.750E-06,-7.515221025E+00,-100.568419E-03
+170.313E-06,-7.515221025E+00,-100.560630E-03
+171.875E-06,-7.515221025E+00,-100.552841E-03
+173.438E-06,-7.515221025E+00,-100.552841E-03
+175.000E-06,-7.515221025E+00,-100.552841E-03
+176.563E-06,-7.515221025E+00,-100.552841E-03
+178.125E-06,-7.515221025E+00,-100.552841E-03
+179.688E-06,-7.515221025E+00,-100.552841E-03
+181.250E-06,-7.515221025E+00,-100.552841E-03
+182.813E-06,-7.515221025E+00,-100.552841E-03
+184.375E-06,-7.515221025E+00,-100.552841E-03
+185.938E-06,-7.515221025E+00,-100.552841E-03
+187.500E-06,-7.515221025E+00,-100.552841E-03
+189.063E-06,-7.515221025E+00,-100.552841E-03
+190.625E-06,-7.515221025E+00,-100.552841E-03
+192.188E-06,-7.515221025E+00,-100.552841E-03
+193.750E-06,-7.515221025E+00,-100.552841E-03
+195.313E-06,-7.515221025E+00,-100.552841E-03
+196.875E-06,-7.515221025E+00,-100.552841E-03
+198.438E-06,-7.515221025E+00,-100.552841E-03
+200.000E-06,-7.515221025E+00,-100.552841E-03
+201.563E-06,-7.515221025E+00,-100.552841E-03
+203.125E-06,-7.515221025E+00,-100.552841E-03
+204.688E-06,-7.515221025E+00,-100.552841E-03
+206.250E-06,-7.515221025E+00,-100.552841E-03
+207.813E-06,-7.515221025E+00,-100.552841E-03
+209.375E-06,-7.515221025E+00,-100.552841E-03
+210.938E-06,-7.515221025E+00,-100.552841E-03
+212.500E-06,-7.515221025E+00,-100.552841E-03
+214.063E-06,-7.515221025E+00,-100.552841E-03
+215.625E-06,-7.515221025E+00,-100.552841E-03
+217.188E-06,-7.515221025E+00,-100.552841E-03
+218.750E-06,-7.515221025E+00,-100.552841E-03
+220.313E-06,-7.515221025E+00,-100.552841E-03
+221.875E-06,-7.515221025E+00,-100.552841E-03
+223.438E-06,-7.515221025E+00,-100.552841E-03
+225.000E-06,-7.515221025E+00,-100.552841E-03
+226.563E-06,-7.515221025E+00,-100.552841E-03
+228.125E-06,-7.515221025E+00,-100.552841E-03
+229.687E-06,-7.515221025E+00,-100.552841E-03
+231.250E-06,-7.515221025E+00,-100.552841E-03
+232.812E-06,-7.515221025E+00,-100.552841E-03
+234.375E-06,-7.515221025E+00,-100.552841E-03
+235.937E-06,-7.515221025E+00,-100.545052E-03
+237.500E-06,-7.515221025E+00,-100.537263E-03
+239.062E-06,-7.515221025E+00,-100.529474E-03
+240.625E-06,-7.515221025E+00,-100.521685E-03
+242.187E-06,-7.515221025E+00,-100.513897E-03
+243.750E-06,-7.515221025E+00,-100.506108E-03
+245.312E-06,-7.515221025E+00,-100.498319E-03
+246.875E-06,-7.515221025E+00,-100.490530E-03
+248.437E-06,-7.515221025E+00,-100.482741E-03
+250.000E-06,-7.515221025E+00,-100.474952E-03
+251.562E-06,-7.515221025E+00,-100.474952E-03
+253.125E-06,-7.515221025E+00,-100.474952E-03
+254.687E-06,-7.515221025E+00,-100.474952E-03
+256.250E-06,-7.515221025E+00,-100.474952E-03
+257.812E-06,-7.515221025E+00,-100.474952E-03
+259.375E-06,-7.515221025E+00,-100.474952E-03
+260.937E-06,-7.515221025E+00,-100.474952E-03
+262.500E-06,-7.515221025E+00,-100.474952E-03
+264.062E-06,-7.515221025E+00,-100.474952E-03
+265.625E-06,-7.515221025E+00,-100.474952E-03
+267.187E-06,-7.515221025E+00,-100.474952E-03
+268.750E-06,-7.515221025E+00,-100.474952E-03
+270.312E-06,-7.515221025E+00,-100.474952E-03
+271.875E-06,-7.515221025E+00,-100.474952E-03
+273.437E-06,-7.515221025E+00,-100.474952E-03
+275.000E-06,-7.515221025E+00,-100.474952E-03
+276.562E-06,-7.515221025E+00,-100.474952E-03
+278.125E-06,-7.515221025E+00,-100.474952E-03
+279.687E-06,-7.515221025E+00,-100.474952E-03
+281.250E-06,-7.515221025E+00,-100.474952E-03
+282.812E-06,-7.515221025E+00,-100.474952E-03
+284.375E-06,-7.515221025E+00,-100.474952E-03
+285.937E-06,-7.515221025E+00,-100.474952E-03
+287.500E-06,-7.515221025E+00,-100.474952E-03
+289.062E-06,-7.515221025E+00,-100.474952E-03
+290.625E-06,-7.515221025E+00,-100.474952E-03
+292.187E-06,-7.515221025E+00,-100.474952E-03
+293.750E-06,-7.515221025E+00,-100.474952E-03
+295.312E-06,-7.515221025E+00,-100.474952E-03
+296.875E-06,-7.515221025E+00,-100.474952E-03
+298.437E-06,-7.515221025E+00,-100.474952E-03
+300.000E-06,-7.515221025E+00,-100.474952E-03
+301.562E-06,-7.515221025E+00,-100.474952E-03
+303.125E-06,-7.515221025E+00,-100.474952E-03
+304.687E-06,-7.515221025E+00,-100.474952E-03
+306.250E-06,-7.515221025E+00,-100.474952E-03
+307.812E-06,-7.515221025E+00,-100.474952E-03
+309.375E-06,-7.515221025E+00,-100.474952E-03
+310.937E-06,-7.515221025E+00,-100.474952E-03
+312.500E-06,-7.515221025E+00,-100.474952E-03
+314.062E-06,-7.515221025E+00,-100.474952E-03
+315.625E-06,-7.515221025E+00,-100.474952E-03
+317.187E-06,-7.515221025E+00,-100.474952E-03
+318.750E-06,-7.515221025E+00,-100.474952E-03
+320.312E-06,-7.515221025E+00,-100.474952E-03
+321.875E-06,-7.515221025E+00,-100.474952E-03
+323.437E-06,-7.515221025E+00,-100.474952E-03
+325.000E-06,-7.515221025E+00,-100.474952E-03
+326.562E-06,-7.515221025E+00,-100.474952E-03
+328.125E-06,-7.515221025E+00,-100.474952E-03
+329.687E-06,-7.515221025E+00,-100.467163E-03
+331.250E-06,-7.515221025E+00,-100.459374E-03
+332.812E-06,-7.515221025E+00,-100.451585E-03
+334.375E-06,-7.515221025E+00,-100.443796E-03
+335.937E-06,-7.515221025E+00,-100.436007E-03
+337.500E-06,-7.515221025E+00,-100.428218E-03
+339.062E-06,-7.515221025E+00,-100.420429E-03
+340.625E-06,-7.515221025E+00,-100.412640E-03
+342.187E-06,-7.515221025E+00,-100.404851E-03
+343.750E-06,-7.515221025E+00,-100.397062E-03
+345.312E-06,-7.515221025E+00,-100.397062E-03
+346.875E-06,-7.515221025E+00,-100.397062E-03
+348.437E-06,-7.515221025E+00,-100.397062E-03
+350.000E-06,-7.515221025E+00,-100.397062E-03
+351.562E-06,-7.515221025E+00,-100.397062E-03
+353.125E-06,-7.515221025E+00,-100.397062E-03
+354.687E-06,-7.515221025E+00,-100.397062E-03
+356.250E-06,-7.515221025E+00,-100.397062E-03
+357.812E-06,-7.515221025E+00,-100.397062E-03
+359.375E-06,-7.515221025E+00,-100.397062E-03
+360.937E-06,-7.515221025E+00,-100.397062E-03
+362.500E-06,-7.515221025E+00,-100.397062E-03
+364.062E-06,-7.515221025E+00,-100.397062E-03
+365.625E-06,-7.515221025E+00,-100.397062E-03
+367.187E-06,-7.515221025E+00,-100.397062E-03
+368.750E-06,-7.515221025E+00,-100.397062E-03
+370.312E-06,-7.515221025E+00,-100.397062E-03
+371.875E-06,-7.515221025E+00,-100.397062E-03
+373.437E-06,-7.515221025E+00,-100.397062E-03
+375.000E-06,-7.515221025E+00,-100.397062E-03
+376.562E-06,-7.515221025E+00,-100.397062E-03
+378.125E-06,-7.515221025E+00,-100.397062E-03
+379.687E-06,-7.515221025E+00,-100.397062E-03
+381.250E-06,-7.515221025E+00,-100.397062E-03
+382.812E-06,-7.515221025E+00,-100.397062E-03
+384.375E-06,-7.515221025E+00,-100.397062E-03
+385.937E-06,-7.515221025E+00,-100.397062E-03
+387.500E-06,-7.515221025E+00,-100.397062E-03
+389.062E-06,-7.515221025E+00,-100.397062E-03
+390.625E-06,-7.515221025E+00,-100.397062E-03
+392.187E-06,-7.515221025E+00,-100.389273E-03
+393.750E-06,-7.515221025E+00,-100.381484E-03
+395.312E-06,-7.515221025E+00,-100.373696E-03
+396.875E-06,-7.515221025E+00,-100.365907E-03
+398.437E-06,-7.515221025E+00,-100.358118E-03
+400.000E-06,-7.515221025E+00,-100.350329E-03
+401.562E-06,-7.515221025E+00,-100.342540E-03
+403.125E-06,-7.515221025E+00,-100.334751E-03
+404.687E-06,-7.515221025E+00,-100.326962E-03
+406.250E-06,-7.515221025E+00,-100.319173E-03
+407.812E-06,-7.515221025E+00,-100.319173E-03
+409.375E-06,-7.515221025E+00,-100.319173E-03
+410.937E-06,-7.515221025E+00,-100.319173E-03
+412.500E-06,-7.515221025E+00,-100.319173E-03
+414.062E-06,-7.515221025E+00,-100.319173E-03
+415.625E-06,-7.515221025E+00,-100.319173E-03
+417.187E-06,-7.515221025E+00,-100.319173E-03
+418.750E-06,-7.515221025E+00,-100.319173E-03
+420.312E-06,-7.515221025E+00,-100.319173E-03
+421.875E-06,-7.515221025E+00,-100.319173E-03
+423.437E-06,-7.515221025E+00,-100.326962E-03
+425.000E-06,-7.515221025E+00,-100.334751E-03
+426.562E-06,-7.515221025E+00,-100.342540E-03
+428.125E-06,-7.515221025E+00,-100.350329E-03
+429.687E-06,-7.515221025E+00,-100.358118E-03
+431.250E-06,-7.515221025E+00,-100.365907E-03
+432.812E-06,-7.515221025E+00,-100.373696E-03
+434.375E-06,-7.515221025E+00,-100.381484E-03
+435.937E-06,-7.515221025E+00,-100.389273E-03
+437.500E-06,-7.515221025E+00,-100.397062E-03
+439.062E-06,-7.515221025E+00,-100.389273E-03
+440.625E-06,-7.515221025E+00,-100.381484E-03
+442.187E-06,-7.515221025E+00,-100.373696E-03
+443.750E-06,-7.515221025E+00,-100.365907E-03
+445.312E-06,-7.515221025E+00,-100.358118E-03
+446.875E-06,-7.515221025E+00,-100.350329E-03
+448.437E-06,-7.515221025E+00,-100.342540E-03
+450.000E-06,-7.515221025E+00,-100.334751E-03
+451.562E-06,-7.515221025E+00,-100.326962E-03
+453.125E-06,-7.515221025E+00,-100.319173E-03
+454.687E-06,-7.515221025E+00,-100.319173E-03
+456.250E-06,-7.515221025E+00,-100.319173E-03
+457.812E-06,-7.515221025E+00,-100.319173E-03
+459.375E-06,-7.515221025E+00,-100.319173E-03
+460.937E-06,-7.515221025E+00,-100.319173E-03
+462.500E-06,-7.515221025E+00,-100.319173E-03
+464.062E-06,-7.515221025E+00,-100.319173E-03
+465.625E-06,-7.515221025E+00,-100.319173E-03
+467.187E-06,-7.515221025E+00,-100.319173E-03
+468.750E-06,-7.515221025E+00,-100.319173E-03
+470.312E-06,-7.515221025E+00,-100.311384E-03
+471.875E-06,-7.515221025E+00,-100.303595E-03
+473.437E-06,-7.515221025E+00,-100.295806E-03
+475.000E-06,-7.515221025E+00,-100.288017E-03
+476.562E-06,-7.515221025E+00,-100.280228E-03
+478.125E-06,-7.515221025E+00,-100.272439E-03
+479.687E-06,-7.515221025E+00,-100.264650E-03
+481.250E-06,-7.515221025E+00,-100.256861E-03
+482.812E-06,-7.515221025E+00,-100.249072E-03
+484.375E-06,-7.515221025E+00,-100.241283E-03
+485.937E-06,-7.515221025E+00,-100.241283E-03
+487.500E-06,-7.515221025E+00,-100.241283E-03
+489.062E-06,-7.515221025E+00,-100.241283E-03
+490.625E-06,-7.515221025E+00,-100.241283E-03
+492.187E-06,-7.515221025E+00,-100.241283E-03
+493.750E-06,-7.515221025E+00,-100.241283E-03
+495.312E-06,-7.515221025E+00,-100.241283E-03
+496.875E-06,-7.515221025E+00,-100.241283E-03
+498.437E-06,-7.515221025E+00,-100.241283E-03
+500.000E-06,-7.515221025E+00,-100.241283E-03
+501.562E-06,-7.515221025E+00,-100.241283E-03
+503.125E-06,-7.515221025E+00,-100.241283E-03
+504.687E-06,-7.515221025E+00,-100.241283E-03
+506.250E-06,-7.515221025E+00,-100.241283E-03
+507.812E-06,-7.515221025E+00,-100.241283E-03
+509.375E-06,-7.515221025E+00,-100.241283E-03
+510.937E-06,-7.515221025E+00,-100.241283E-03
+512.500E-06,-7.515221025E+00,-100.241283E-03
+514.062E-06,-7.515221025E+00,-100.241283E-03
+515.625E-06,-7.515221025E+00,-100.241283E-03
+517.187E-06,-7.515221025E+00,-100.233495E-03
+518.750E-06,-7.515221025E+00,-100.225706E-03
+520.312E-06,-7.515221025E+00,-100.217917E-03
+521.875E-06,-7.515221025E+00,-100.210128E-03
+523.437E-06,-7.515221025E+00,-100.202339E-03
+525.000E-06,-7.515221025E+00,-100.194550E-03
+526.562E-06,-7.515221025E+00,-100.186761E-03
+528.125E-06,-7.515221025E+00,-100.178972E-03
+529.687E-06,-7.515221025E+00,-100.171183E-03
+531.250E-06,-7.515221025E+00,-100.163394E-03
+532.812E-06,-7.515221025E+00,-100.163394E-03
+534.375E-06,-7.515221025E+00,-100.163394E-03
+535.937E-06,-7.515221025E+00,-100.163394E-03
+537.500E-06,-7.515221025E+00,-100.163394E-03
+539.062E-06,-7.515221025E+00,-100.163394E-03
+540.625E-06,-7.515221025E+00,-100.163394E-03
+542.187E-06,-7.515221025E+00,-100.163394E-03
+543.750E-06,-7.515221025E+00,-100.163394E-03
+545.313E-06,-7.515221025E+00,-100.163394E-03
+546.875E-06,-7.515221025E+00,-100.163394E-03
+548.438E-06,-7.515221025E+00,-100.155605E-03
+550.000E-06,-7.515221025E+00,-100.147816E-03
+551.563E-06,-7.515221025E+00,-100.140027E-03
+553.125E-06,-7.515221025E+00,-100.132238E-03
+554.688E-06,-7.515221025E+00,-100.124449E-03
+556.250E-06,-7.515221025E+00,-100.116660E-03
+557.813E-06,-7.515221025E+00,-100.108871E-03
+559.375E-06,-7.515221025E+00,-100.101082E-03
+560.938E-06,-7.515221025E+00,-100.093294E-03
+562.500E-06,-7.515221025E+00,-100.085505E-03
+564.063E-06,-7.515221025E+00,-100.093294E-03
+565.625E-06,-7.515221025E+00,-100.101082E-03
+567.188E-06,-7.515221025E+00,-100.108871E-03
+568.750E-06,-7.515221025E+00,-100.116660E-03
+570.313E-06,-7.515221025E+00,-100.124449E-03
+571.875E-06,-7.515221025E+00,-100.132238E-03
+573.438E-06,-7.515221025E+00,-100.140027E-03
+575.000E-06,-7.515221025E+00,-100.147816E-03
+576.563E-06,-7.515221025E+00,-100.155605E-03
+578.125E-06,-7.515221025E+00,-100.163394E-03
+579.688E-06,-7.515221025E+00,-100.155605E-03
+581.250E-06,-7.515221025E+00,-100.147816E-03
+582.813E-06,-7.515221025E+00,-100.140027E-03
+584.375E-06,-7.515221025E+00,-100.132238E-03
+585.938E-06,-7.515221025E+00,-100.124449E-03
+587.500E-06,-7.515221025E+00,-100.116660E-03
+589.063E-06,-7.515221025E+00,-100.108871E-03
+590.625E-06,-7.515221025E+00,-100.101082E-03
+592.188E-06,-7.515221025E+00,-100.093294E-03
+593.750E-06,-7.515221025E+00,-100.085505E-03
+595.313E-06,-7.515221025E+00,-100.085505E-03
+596.875E-06,-7.515221025E+00,-100.085505E-03
+598.438E-06,-7.515221025E+00,-100.085505E-03
+600.000E-06,-7.515221025E+00,-100.085505E-03
+601.563E-06,-7.515221025E+00,-100.085505E-03
+603.125E-06,-7.515221025E+00,-100.085505E-03
+604.688E-06,-7.515221025E+00,-100.085505E-03
+606.250E-06,-7.515221025E+00,-100.085505E-03
+607.813E-06,-7.515221025E+00,-100.085505E-03
+609.375E-06,-7.515221025E+00,-100.085505E-03
+610.938E-06,-7.515221025E+00,-100.077716E-03
+612.500E-06,-7.515221025E+00,-100.069927E-03
+614.063E-06,-7.515221025E+00,-100.062138E-03
+615.625E-06,-7.515221025E+00,-100.054349E-03
+617.188E-06,-7.515221025E+00,-100.046560E-03
+618.750E-06,-7.515221025E+00,-100.038771E-03
+620.313E-06,-7.515221025E+00,-100.030982E-03
+621.875E-06,-7.515221025E+00,-100.023193E-03
+623.438E-06,-7.515221025E+00,-100.015404E-03
+625.000E-06,-7.515221025E+00,-100.007615E-03
+626.563E-06,-7.515221025E+00,-100.007615E-03
+628.125E-06,-7.515221025E+00,-100.007615E-03
+629.688E-06,-7.515221025E+00,-100.007615E-03
+631.250E-06,-7.515221025E+00,-100.007615E-03
+632.813E-06,-7.515221025E+00,-100.007615E-03
+634.375E-06,-7.515221025E+00,-100.007615E-03
+635.938E-06,-7.515221025E+00,-100.007615E-03
+637.500E-06,-7.515221025E+00,-100.007615E-03
+639.063E-06,-7.515221025E+00,-100.007615E-03
+640.625E-06,-7.515221025E+00,-100.007615E-03
+642.188E-06,-7.515221025E+00,-100.007615E-03
+643.750E-06,-7.515221025E+00,-100.007615E-03
+645.313E-06,-7.515221025E+00,-100.007615E-03
+646.875E-06,-7.515221025E+00,-100.007615E-03
+648.438E-06,-7.515221025E+00,-100.007615E-03
+650.000E-06,-7.515221025E+00,-100.007615E-03
+651.563E-06,-7.515221025E+00,-100.007615E-03
+653.125E-06,-7.515221025E+00,-100.007615E-03
+654.688E-06,-7.515221025E+00,-100.007615E-03
+656.250E-06,-7.515221025E+00,-100.007615E-03
+657.813E-06,-7.515221025E+00,-100.007615E-03
+659.375E-06,-7.515221025E+00,-100.007615E-03
+660.938E-06,-7.515221025E+00,-100.007615E-03
+662.500E-06,-7.515221025E+00,-100.007615E-03
+664.063E-06,-7.515221025E+00,-100.007615E-03
+665.625E-06,-7.515221025E+00,-100.007615E-03
+667.188E-06,-7.515221025E+00,-100.007615E-03
+668.750E-06,-7.515221025E+00,-100.007615E-03
+670.313E-06,-7.515221025E+00,-100.007615E-03
+671.875E-06,-7.515221025E+00,-100.007615E-03
+673.438E-06,-7.515221025E+00,-99.999826E-03
+675.000E-06,-7.515221025E+00,-99.992037E-03
+676.563E-06,-7.515221025E+00,-99.984248E-03
+678.125E-06,-7.515221025E+00,-99.976459E-03
+679.688E-06,-7.515221025E+00,-99.968670E-03
+681.250E-06,-7.515221025E+00,-99.960881E-03
+682.813E-06,-7.515221025E+00,-99.953093E-03
+684.375E-06,-7.515221025E+00,-99.945304E-03
+685.938E-06,-7.515221025E+00,-99.937515E-03
+687.500E-06,-7.515221025E+00,-99.929726E-03
+689.063E-06,-7.515221025E+00,-99.929726E-03
+690.625E-06,-7.515221025E+00,-99.929726E-03
+692.188E-06,-7.515221025E+00,-99.929726E-03
+693.750E-06,-7.515221025E+00,-99.929726E-03
+695.313E-06,-7.515221025E+00,-99.929726E-03
+696.875E-06,-7.515221025E+00,-99.929726E-03
+698.438E-06,-7.515221025E+00,-99.929726E-03
+700.000E-06,-7.515221025E+00,-99.929726E-03
+701.563E-06,-7.515221025E+00,-99.929726E-03
+703.125E-06,-7.515221025E+00,-99.929726E-03
+704.688E-06,-7.515221025E+00,-99.929726E-03
+706.250E-06,-7.515221025E+00,-99.929726E-03
+707.813E-06,-7.515221025E+00,-99.929726E-03
+709.375E-06,-7.515221025E+00,-99.929726E-03
+710.938E-06,-7.515221025E+00,-99.929726E-03
+712.500E-06,-7.515221025E+00,-99.929726E-03
+714.063E-06,-7.515221025E+00,-99.929726E-03
+715.625E-06,-7.515221025E+00,-99.929726E-03
+717.188E-06,-7.515221025E+00,-99.929726E-03
+718.750E-06,-7.515221025E+00,-99.929726E-03
+720.313E-06,-7.515221025E+00,-99.921937E-03
+721.875E-06,-7.515221025E+00,-99.914148E-03
+723.438E-06,-7.515221025E+00,-99.906359E-03
+725.000E-06,-7.515221025E+00,-99.898570E-03
+726.563E-06,-7.515221025E+00,-99.890781E-03
+728.125E-06,-7.515221025E+00,-99.882992E-03
+729.688E-06,-7.515221025E+00,-99.875203E-03
+731.250E-06,-7.515221025E+00,-99.867414E-03
+732.813E-06,-7.515221025E+00,-99.859625E-03
+734.375E-06,-7.515221025E+00,-99.851836E-03
+735.938E-06,-7.515221025E+00,-99.851836E-03
+737.500E-06,-7.515221025E+00,-99.851836E-03
+739.063E-06,-7.515221025E+00,-99.851836E-03
+740.625E-06,-7.515221025E+00,-99.851836E-03
+742.188E-06,-7.515221025E+00,-99.851836E-03
+743.750E-06,-7.515221025E+00,-99.851836E-03
+745.313E-06,-7.515221025E+00,-99.851836E-03
+746.875E-06,-7.515221025E+00,-99.851836E-03
+748.438E-06,-7.515221025E+00,-99.851836E-03
+750.000E-06,-7.515221025E+00,-99.851836E-03
+751.563E-06,-7.515221025E+00,-99.844047E-03
+753.125E-06,-7.515221025E+00,-99.836258E-03
+754.688E-06,-7.515221025E+00,-99.828469E-03
+756.250E-06,-7.515221025E+00,-99.820680E-03
+757.813E-06,-7.515221025E+00,-99.812892E-03
+759.375E-06,-7.515221025E+00,-99.805103E-03
+760.938E-06,-7.515221025E+00,-99.797314E-03
+762.500E-06,-7.515221025E+00,-99.789525E-03
+764.063E-06,-7.515221025E+00,-99.781736E-03
+765.625E-06,-7.515221025E+00,-99.773947E-03
+767.188E-06,-7.515221025E+00,-99.773947E-03
+768.750E-06,-7.515221025E+00,-99.773947E-03
+770.313E-06,-7.515221025E+00,-99.773947E-03
+771.875E-06,-7.515221025E+00,-99.773947E-03
+773.438E-06,-7.515221025E+00,-99.773947E-03
+775.000E-06,-7.515221025E+00,-99.773947E-03
+776.563E-06,-7.515221025E+00,-99.773947E-03
+778.125E-06,-7.515221025E+00,-99.773947E-03
+779.688E-06,-7.515221025E+00,-99.773947E-03
+781.250E-06,-7.515221025E+00,-99.773947E-03
+782.813E-06,-7.515221025E+00,-99.766158E-03
+784.375E-06,-7.515221025E+00,-99.758369E-03
+785.938E-06,-7.515221025E+00,-99.750580E-03
+787.500E-06,-7.515221025E+00,-99.742791E-03
+789.063E-06,-7.515221025E+00,-99.735002E-03
+790.625E-06,-7.515221025E+00,-99.727213E-03
+792.188E-06,-7.515221025E+00,-99.719424E-03
+793.750E-06,-7.515221025E+00,-99.711635E-03
+795.313E-06,-7.515221025E+00,-99.703846E-03
+796.875E-06,-7.515221025E+00,-99.696057E-03
+798.438E-06,-7.515221025E+00,-99.688268E-03
+800.000E-06,-7.515221025E+00,-99.680479E-03
+801.563E-06,-7.515221025E+00,-99.672691E-03
+803.125E-06,-7.515221025E+00,-99.664902E-03
+804.688E-06,-7.515221025E+00,-99.657113E-03
+806.250E-06,-7.515221025E+00,-99.649324E-03
