#Vystupni charakteristika tranzistoru
#napeti Ud (V) proud Id (mA) napeti Ug (V)
8.899999999999984 7.0627435300000005 3.6
8.999999999999984 7.0403990499999995 3.6
9.099999999999984 7.06207156 3.6
9.199999999999983 7.052320079999999 3.6
9.299999999999983 7.0676330300000005 3.6
9.399999999999983 7.0598309200000005 3.6
9.499999999999982 7.07362106 3.6
9.599999999999982 7.0549116099999996 3.6
9.699999999999982 7.07913666 3.6
9.799999999999981 7.06057857 3.6
9.89999999999998 7.09474546 3.6
9.99999999999998 7.0627802200000005 3.6
10.09999999999998 7.0994858899999995 3.6
10.19999999999998 7.10906078 3.6
10.29999999999998 7.1149685499999995 3.6
10.399999999999979 7.1095033999999995 3.6
10.499999999999979 7.12172487 3.6
10.599999999999978 7.13854457 3.6
10.699999999999978 7.1244425300000005 3.6
10.799999999999978 7.1435235100000005 3.6
10.899999999999977 7.1241283399999995 3.6
10.999999999999977 7.16538179 3.6
11.099999999999977 7.12723129 3.6
11.199999999999976 7.17338571 3.6
11.299999999999976 7.152460840000001 3.6
11.399999999999975 7.1906962 3.6
11.499999999999975 7.185192069999999 3.6
11.599999999999975 7.19735849 3.6
11.699999999999974 7.19806715 3.6
11.799999999999974 7.21545561 3.6
11.899999999999974 7.21522857 3.6
11.999999999999973 7.23343806 3.6
12.099999999999973 7.2219436 3.6
12.199999999999973 7.24978533 3.6
12.299999999999972 7.23175242 3.6
12.399999999999972 7.27956496 3.6
12.499999999999972 7.24068287 3.6
12.599999999999971 7.26505241 3.6
12.69999999999997 7.2573443300000005 3.6
12.79999999999997 7.26534596 3.6
12.89999999999997 7.2724417 3.6
12.99999999999997 7.26777925 3.6
13.09999999999997 7.28652769 3.6
13.199999999999969 7.28847477 3.6
13.299999999999969 7.30708332 3.6
13.399999999999968 7.29424723 3.6
13.499999999999968 7.32243755 3.6
13.599999999999968 7.2986276 3.6
13.699999999999967 7.33910589 3.6
13.799999999999967 7.302342889999999 3.6
13.899999999999967 7.34346562 3.6
13.999999999999966 7.31628898 3.6
14.099999999999966 7.35221719 3.6
14.199999999999966 7.3231829 3.6
14.299999999999965 7.34682543 3.6
14.399999999999965 7.34089244 3.6
14.499999999999964 7.3526896200000005 3.6
14.599999999999964 7.34579341 3.6
14.699999999999964 7.3587739800000005 3.6
14.799999999999963 7.342188200000001 3.6
14.899999999999963 7.3696125299999995 3.6
14.999999999999963 7.34579341 3.6
15.099999999999962 7.370786740000001 3.6
15.199999999999962 7.36527115 3.6
15.299999999999962 7.39179876 3.6
15.399999999999961 7.3954131400000005 3.6
15.499999999999961 7.4016832599999995 3.6
15.59999999999996 7.41898458 3.6
15.69999999999996 7.40222221 3.6
15.79999999999996 7.43301323 3.6
15.89999999999996 7.4084464599999995 3.6
15.99999999999996 7.44095064 3.6
16.09999999999996 7.41244613 3.6
16.19999999999996 7.457192409999999 3.6
16.29999999999996 7.43644872 3.6
16.399999999999963 7.4665586 3.6
16.499999999999964 7.44564291 3.6
16.599999999999966 7.48725643 3.6
16.699999999999967 7.47865852 3.6
16.79999999999997 7.49460903 3.6
16.89999999999997 7.50529851 3.6
16.99999999999997 7.50707817 3.6
17.099999999999973 7.50982795 3.6
17.199999999999974 7.53099821 3.6
17.299999999999976 7.52069631 3.6
17.399999999999977 7.5705820699999995 3.6
17.49999999999998 7.53379155 3.6
17.59999999999998 7.56458257 3.6
17.69999999999998 7.5486894 3.6
17.799999999999983 7.5633418500000005 3.6
17.899999999999984 7.555076479999999 3.6
17.999999999999986 7.55424169 3.6
18.099999999999987 7.57974645 3.6
18.19999999999999 7.56248412 3.6
18.29999999999999 7.61364272 3.6
18.39999999999999 7.5738341 3.6
18.499999999999993 7.63060461 3.6
18.599999999999994 7.59405948 3.6
18.699999999999996 7.63878742 3.6
18.799999999999997 7.59709822 3.6
18.9 7.6398377900000005 3.6
19.0 7.617851079999999 3.6
19.1 7.6477729100000005 3.6
19.200000000000003 7.62524038 3.6
19.300000000000004 7.64625927 3.6
19.400000000000006 7.63263885 3.6
19.500000000000007 7.65305458 3.6
19.60000000000001 7.633934610000001 3.6
19.70000000000001 7.65798078 3.6
19.80000000000001 7.644218159999999 3.6
19.900000000000013 7.67173651 3.6
